,date,developerResponse,review,rating,isEdited,userName,title
1344,2023-10-23 11:24:32,,càg ngày càng   phế vật,5,False,dcvbhfdf,shipbe
1345,2023-10-23 14:04:35,,ghét,2,False,tremm46,k làm gì tự nhiên khoá acc ngta k lí do shopee làm ăn chán đ chịu đc tẩy chay thoiiii
1346,2023-10-23 12:31:52,,Tôi mua hàng mà chẳng thấy hàng về gì cả,1,False,vân bất hạnh,Hàng
1347,2023-10-23 11:42:49,,"Từ lúc tải bản 3.11.9 lỗi liên tục, ko vô được
Cập nhật 3.11.11 còn lỗi hơn, bản kia còn vô điểm danh tưới nước nhận xu, bản mới ko nhận được xu với nước lun",2,False,nhái bơ,Bản cập nhật lỗi
1348,2023-10-23 11:33:27,,"Áp như cái đell gì á rõ ràng đã kéo xác nhận khít hình rồi mà vẫn sai. Bực cả mình , tệ",1,False,sewwitsafhh,Tệ
1349,2023-10-23 11:29:23,,Không mua đuợc hàng mặc dù đã cập nhập lại,1,False,bựqoqojwjpdmjdp,Shoppe
1350,2023-10-23 10:42:59,,"Bán tý hàng mà thu phí cao như vay nặng lãi. Thu phí bán hàng trên từng sản phẩm, rút tiền về cũng thu phí. Gần như ac",3,False,Anh Tu 9091,Bán hàng
1351,2023-10-23 11:15:27,,"Tự nhiên đặt hàng không được, hết hạn vocher rồi xem lại giỏ hàng. Bực",1,False,xin1lay,Không đặt hàng được
1352,2023-10-23 11:09:58,,Quá tệ,1,False,anbui12345,Hàng giao bể vỡ app lỗi ko hiện hoàn tiền đc. Chán!!!
1353,2023-10-23 11:07:42,,Lag,1,False,0754799:3800@94,Lag
1354,2023-10-23 10:48:34,,Cập nhật xong lag như gì vậy:)))) 1 sao,1,False,úuesu,Phiên bản mới
1355,2023-10-23 10:48:17,,Không thể đăng sản phẩm mới,1,False,Haygoitaxi,Quá tệ
1356,2023-10-23 10:30:00,,Khá tốt,3,False,Hshcsgdujdjzbbd,Mình mua hàng mà bị huỷ không à 😤😤
1357,2023-10-23 09:44:06,,"Từ lúc update giao diện mới của shopee từ cam sang đỏ xong cứ bị lỗi liên tục: nào là k có đchi trong khi vẫn để đchi mặc định, r hay bị out ra ngoài ...",2,False,bé bé Tết,Lỗi ứng dụng
1358,2023-10-23 09:34:02,,Shop pi cho trừ âm là t trừ bỏ mẹ m nha con :))),1,False,Bia Viaa chu che,Lỗi l gì hoài 🙂
1359,2023-10-23 08:51:55,,Quá tệ,1,False,khongdathangnx,Ko áp dụng được voucher
1360,2023-10-23 07:26:23,,Shoppe dạo này sao sao ý. Tui còn ko sử dụng đc mã giảm giá,4,False,vikckv,.
1361,2023-10-23 08:49:39,,"Quá chán tư vấn viên thái độ k hỗ trợ , k gọi điện cho khách mà dám ghi gọi khách k nghe làm ăn bố láo tự í huỷ yêu cầu của khách . Thất vọng",1,False,Kunaanh,Phản ánh bên cskh của shoppe
1362,2023-10-23 04:59:57,,Dạo gần đây thấy bị lỗi rất nhiều. Vào ko đc,4,False,123hfosb,Bị lỗi ứng dụng
1363,2023-10-23 05:44:20,,Mk có mấy đơn hàng cần shopee hoàn tiền cho mk vs ạ đã quá thời hạn hoàn tiền r đấy ạ,1,False,trojup,Hoàn tiền
1364,2023-10-23 04:43:36,,Nhờ có shopee mà mình có thể mua được bất cứ sp nào mình đang tìm kiếm mad ko cần phải đi ra ngoài,5,False,Lê Hà Diệp Chi,Tốt
1365,2023-10-23 03:57:49,,ok,5,False,Lỗi Mẫu,Tốt
1366,2023-10-23 04:38:59,,đúng là lừa đảo,1,False,hihi_1009,rút tiền ra mất phí
1367,2023-10-23 04:38:39,,"anh em có cách nào loại bỏ shoppe khỏi kênh phim hhkungfu không nhỉ?ứng dụng cài rồi 10 lần vào coi cả 10 lần dẫn vào link shoope,mình nhà nghèo tha cho mình đê",1,False,no hope 89,phiền phức
1368,2023-10-23 04:30:59,,"Đang dùng tự nhiên đi khoá tài khoản của người dùng, đúng bọn điên",1,False,GP-3926,Quá tệ
1369,2023-10-23 04:03:17,,Lỗi liên tục không vào được,1,False,thuongnabi,App
1370,2023-10-23 02:29:36,,Có shopee mua đồ rẻ hẳn nma nhiều khi cũng phải tìm hiểu kĩ càng không lại trúng hàng dỏm nha.🌱,5,False,Mychoicehehe🌱,Okle
1371,2023-10-23 03:34:45,,"iPhone 13 nên khỏi đổi thừa điện thoại cùi, wifi lẫn 4G đều ok :)",1,False,Thảo Thảo Ngô,Mở app lên trắng xoá :))?
1372,2023-10-23 03:00:08,,Không hiểu Shoppee bán hàng qua mạng kiểu gì nữa.,1,False,Xuânhoang Nguyễn,Mua hàng qua Shopee.
1373,2023-10-23 02:53:13,,"Bản cập nhật 10-10 load rất chậm mặc dù mạng mạnh , chẳng lẻ shoppee còn nặng hơn 1 cái video 4k hay sao",1,False,vnglol,Load
1374,2023-10-22 23:21:24,,"Ứng dụng tiện lợi cho con người, để tìm những đồ mình cần, đánh giá cao nhất cho Shopee 🥰🥰🥰",5,False,Đen Hưng,Nguyễn Tấn Hưng
1375,2023-10-23 02:29:14,,Mở trên ip 14prm lỗi ko vào app được.,1,False,phong2107,App lỗi
1376,2023-10-23 01:46:53,,Cập nhật xong toàn bị đơ Như lol,1,False,quá lỗi zzzzz,Lỗi cập nhật
1377,2023-10-23 01:10:42,,Cứ thi thoảng vào ứng dụng là treo luôn không hiểu kiểu gì cứ phải xoá app tải lại rồi đăng nhập rất mất thời gian bực mình,2,False,Haphamtt92,Lỗi liên tục
1378,2023-10-23 01:08:00,,Cái đcm bố đang đá fifa thông báo cl lag máy bố mày,1,False,djdbdbfbfhf,Như l
1379,2023-10-22 23:12:23,,Ứng dụng đất ok chỉ trừ việc cần tối ưu để có người dùng có trải nghiệm tốt hơn tren ipad,3,False,người phê bình 0000,Cần tối ưu cho iPad
1380,2023-10-22 12:38:26,,mặc dù mạng mình mạnh nhma vào không được khó chịu quá,4,False,huonggmeooo,mong app cải thiên
1381,2023-10-22 18:15:53,,"Không thể chọn, nhập địa điểm",1,False,abcdxyzxxx,Quá tệ
1382,2023-10-22 18:03:32,,cập nhật pb mới k vào app đc toàn bị trắng cả trang khi vào đc khi k . Tệ,1,False,NA CarbonFiber,cập nhật PB mới không vào app đc
1383,2023-10-22 16:32:19,,"Mã miễn phí vận chuyển càng mua nhiều càng ít đi 
Vòng quay may mắn là trò lố lăng bịp bợm 
Chắc chuyển qua bên khác mua đầy ứng dụng mua hàng khác",3,False,hà keu 89,Càng ngày càng vớ vẩn
1384,2023-10-22 16:08:27,,Tiên sư cái bọn shipper mất dạy. Không giao hàng không có 1 cuộc gọi nào mà dám báo là không liên hệ được người nhận. Không gọi không giao xong tự nhiên hoàn đơn. Cái bọn shipper vô học mất dạy này tụi bây có thấy tội cho shop người ta ko.,1,False,iamlevinguyen,Shipper mất dạy
1385,2023-10-22 15:15:52,,"Cập nhật cái biểu tượng mới làm kiếm hoài không ra, lỗi chương trình, phải xoá đi tải lại máy lần rồi, mua đồ bị lag, đúng phiền luôn. Mong nhà sản xuất sửa lỗi sớm",3,False,Caitencungkhokhanbucboi,Shoppee lỗi
1386,2023-10-22 14:40:21,,Shopee rất hữu ích với shop và người mua hàng,5,False,tinh idol,Kênh uy tín
1387,2023-10-22 14:31:38,,Cập nhật xong k vào đc luôn,1,False,naisixn,Đánh giá
1388,2023-10-22 14:24:27,,"Vào app cứ bị đứng ko hiện gì phải xoá app đi tải lại mới vô được, ngày nào cũng phải xoá đi tải lại đến mệt luôn. Lúc trước đâu bị tình trạng này.",1,False,0903194859,App lỗi trầm trọng
1389,2023-10-22 14:20:36,,Shipper k thèm gọi cho ng giao tự ý mà giao cho người nhà. Biết hàng hoá sao mà lấy 😡😡😡,1,False,huongdoan242,Chán shipper
1390,2023-10-22 13:42:54,,"Nghỉ chơi shopee do cái đơn vị vận chuyển Spx, đơn hàng ko liên hệ giao cho người mua mà tự động hoàn hàng báo không liên lạc được
Quá thất vọng",1,False,Bvthi,Vận chuyển quá tệ
1391,2023-10-22 13:18:09,,Hàng mua giá trị cao cần khui hàng kiểm tra trc mặt nv giao hàng rồi trả tiền. Bị lừa sp k hỗ trợ mà còn đùn đẩy trách nhiệm.,2,False,1234acxv,Cẩn trọng sp
1392,2023-10-22 12:50:40,,Chỉ cần có diện thoại và lướt xem video,5,False,H’ Suin,Vừa tiện lại vừa có thể kiếm được tiền
1393,2023-10-22 12:20:48,,Rất tuyệt vời,5,False,Kiệt tóc dài,Đánh giá
1394,2023-10-22 12:37:38,,Cứ bị lỗi m02 kh đặt đc j,1,False,jeggrbbc,Jixtdhhd
1395,2023-10-22 12:35:59,,Ứng dụng không hoạt động mượt trên iPhone 12,2,False,Tinzuki,Ứng dụng bị lỗi
1396,2023-10-22 11:50:21,,"Ứng dụng có tính sáng tạo, mới mẻ, thu hút người dùng",5,False,Mẹ bỉm gen z,Nhận xét
1397,2023-10-22 11:55:28,,Mong shoppee giải quyết tốt vấn đề này là sẽ tốt,1,False,người dùng 777,"Giao hàng bên spx quá tệ, tự ý trả hàng và k điện giao hàng, khiếu nại nhưng không giải quyết được"
1398,2023-10-22 11:53:57,,shipper làm ăn riết chán k muốn nói k điện giao cũng tự delay hàng tự hoàn hàng luôn shopee làm ăn riết k muốn sử dụng nữa quá nhiều lần bị shipper k giao hàng tự trả hàng rồi,1,False,peheocute121,shipper làm ăn sống nhăn
1399,2023-10-22 11:46:43,,Thật tuyệt,5,False,Nhung@799,Kiếm xu
1400,2023-10-22 06:03:13,,"giá trị của mã giảm giá càng ngày càng ít, số lượng mã cũng ít, tôi dùng shopee 4 năm rồi, vô cùng thất vọng 😢",4,False,linhmiut,mã giảm giá quá ít
1401,2023-10-22 11:16:08,,hết shop tráo hàng đến shipper giao đồ xong lm mất chán kinh chả bt shoppe lm ăn kiểu j☹️🙂,1,False,gdjjsvshskdnbs,mua bán
1402,2023-10-22 09:56:59,,Tài khoản của mik kh đặt cái loptop trong khi đó nó hiện mik đã đặt ngần 2 triệu đồng huỷ hàng cx lâu nên là shop nên sửa app lại và cho đổi mk đi đổi kh đc j xém nữa mất 2 triệu ngu chắc tôi kh phát hiện kịp thời kh th mất 2 triệu r xem xét tài khoản bảo mật khoản cho tôi shoppe làm ăn v là kh đc tôi đang rất bực mình vì tìng trạng shoppe tôi thà qua lazada mua cho r haizz,1,False,Cô pé quạo💀,Shoppe làm ăn ri là kh đc
1403,2023-10-22 09:31:44,"{'id': 30211124, 'body': 'Chào bạn hùng linh linh, cảm ơn bạn đã phản hồi. Shopee rất vui khi nhận được góp ý tích cực từ bạn. Shopee sẽ cố gắng hoàn thiện để đem đến trải nghiệm tốt hơn đến người dùng ạ. Nếu cần hỗ trợ, bạn liên hệ trực tiếp qua https://shopee.vn/tro-giup giúp Shopee nhé', 'modified': '2022-06-07T08:49:53Z'}",Rất hài lòng về các tiện ích của shopee gần đây.,5,True,hùng linh linh,Rất tuyệt vời
1404,2023-10-22 08:51:33,,"giao hàng không gọi cho khách mà tự ý đưa hàng lại kho xong không giao lại luôn, lỗi một đơn thù không nó đằng này tận 2 đơn đều như thế, mé cứ thông báo đơn hàng đang trên đường giao đến bạn mà đợi hết ngày không thấy ship gọi xong lại thấy đơn hàng đang ở kho",1,False,Yam San,Lừa đảo
1405,2023-10-22 08:43:22,,Quá thất vọng về shipper và cách giải quyết khiếu nại của khách hàng,1,False,tiffanypham86,SHIPPER VÀ KHIẾU NẠI
1406,2023-10-22 08:23:43,,Mắc mớ gì đi huỷ đơn 1k của tui . Đc mã giảm giá miễn phí cho người mơi,1,False,hipbeo 12345,Chán luôn
1407,2023-10-22 07:46:42,,"Đội ngũ nhân viên giao hàng tệ , không có một số dt cụ thể để liên lạc với ng giao hàng",1,False,thaldđxdf,Nhân viên giao hàng
1408,2023-10-22 07:38:11,,"Hàng tốt, giá lại phải chăng. Trong 1 năm qua, mình đã sắm hết cả chục triệu trên sàn này.",5,False,Miêu Trần,Ok
1409,2023-10-22 06:30:43,,Dịch vụ kém,1,False,nshbsbs,Tệ
1410,2023-10-22 04:44:08,,"Thỉnh thoảng hơi lag nma khá ưng dịch vụ á, mãi trung thành với sọp pi💖",5,False,ankie💝,Ổn phết
1411,2023-10-22 05:19:25,,Tên là Nhanh mà giao quá châm,1,False,Tritran89,Dịch vụ giao hàng nhanh spx quá tệ.
1412,2023-10-22 04:13:02,,Giao hàng nhanh tiện chất lượng ote,5,False,Hà Hậu 27296,😍😍😍
1413,2023-10-22 00:52:52,,App rất tuyệt,5,False,Aloosh457622569,Tuyệt vời
1414,2023-10-22 04:01:31,,Dù đã tải lại nhiều lần những bị lỗi trắng xoá trên 16.6 của 14 promax. Nhờ ad check lại,1,False,Hanh1441997,Bị lỗi trắng xoá trên version 16.6 của Ip 14 promax
1415,2023-10-22 03:58:20,,tại sao đăng nhập qua nick khác nhưng lại bị mất nick cũ ạ ??? shoppe bị lỗi kì vậy,1,False,bânnsfhhodkhdjgdy,👎
1416,2023-10-22 02:43:56,,"Đặt hàng trên Shopee ở 1 shop nhưng lại bị 1 shop khác ăn cắp thông tin tạo đơn hàng ảo để giao và lừa tiền (họ lấy đúng thông tin mình đặt hàng để làm đơn hàng giả và để 1 sản phẩm khác hoàn toàn vào để giao), gọi lên CSKH của Shopee cũng không giải quyết, quyết định không sử dụng app nữa",1,False,MinhTriVo255,Không bảo mật thông tin
1417,2023-10-22 00:25:09,"{'id': 36939879, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến của bạn để cải thiện ứng dụng và chất lượng dịch vụ hơn nữa. Để có thể hỗ trợ bạn nhanh chóng và hiệu quả nhất, hãy chia sẻ thông tin chi tiết về vấn đề của bạn qua link https://shopee.vn/tro-giup giúp shopee nhé. Xin cảm ơn.', 'modified': '2023-06-05T18:10:07Z'}",Good,5,True,AnhDungx,Good
1418,2023-10-21 17:32:37,,Mặc dù đã gắn tag love nhưng ko dùng đc voucher không hiểu kiểu gì???,5,False,Hoa nira,Voucher khong dùng được
1419,2023-10-21 17:38:28,,App trên iphone tệ quá tệ load lên không thấy gì,1,False,SIRISCHANG,App tệ quá
1420,2023-10-21 17:26:37,,Rất tuyệt vời,5,False,Gfuuggdhgd,Xu
1421,2023-10-21 14:16:01,,Sẻ ủng hộ,5,False,Xccvxxcv dfda,"Em trai mình làm ở Đà Nẵng sọc, sẻ cố gắng gì cũng mua shope"
1422,2023-10-21 17:13:59,,Tức muốn cheets luôn ấy đợi mã giảm giá 100k tối thiểu 100k đợi đến 12h hết lược,1,False,ThanhCao9,1sao
1423,2023-10-21 15:57:31,,"App bị lỗi, phải xoá đi cài lại hoài",3,False,Pauline Nga,"App bị lỗi, phải xoá đi cài lại hoài"
1424,2023-10-21 15:15:26,,chờ cả hơn 5p ko load nổi cái app,1,False,thinhcute1102,quá dở!
1425,2023-10-21 14:51:59,,"Chậm và lag, không vào được",1,False,vũ 95555,Chậm
1426,2023-10-21 13:05:43,,sao shoppe của e nó cứ hiện trắng lâu lâu mới vào được ạ . từ lúc lên hạng vàng là bị,5,False,tthaoemm,k vào shoppe được
1427,2023-10-21 13:49:53,,Không gọi giao các đơn mà báo là không liên hê được. Trong khi đơn của GHN cùng ngày đó (đặt sau các đơn của SPX) lại có trước. Tôi sẽ xem xét xoá shopee vì quá không hài lòng shiper,2,False,bekhimimi,Đơn vị vận chuyển SPX không tốt tôi sẽ khômg bao giờ mua hàng vói đơn vị này
1428,2023-10-21 13:40:53,,Ứng dụng như cái đầu buồi,1,False,112hhhhj,Tệ
1429,2023-10-21 13:33:52,,Nay lỗi nhìu quá. Vào k dc phải xoá tải lại .,3,False,:..tzgvh,App
1430,2023-10-21 13:23:38,,"Dạo này mình gặp liên tiếp nhiều đơn shipper không giao hàng và tự ý hoàn hàng khiến mình rất khó chịu, shipper của Shopee là Shopee express là kiểu độc quyền mà sao làm việc chán lắm, mình đặt 5 đơn nhưng đã bị hoàn 2 đơn hôm nay rồi, 3 đơn còn lại chắc cũng bị chung tình trạng. Tốn công săn sale và chờ cuối cùng không giao, tào lao thật sự 👎",1,False,Thích săn sale shopee,Shipper không giao và tự ý hoàn hàng
1431,2023-10-21 12:33:33,,Rất tuyệt vời,5,False,Ghendjdjdhg,Shopee ổn lắm
1432,2023-10-21 13:00:42,,"Đề nghị shopee kiểm tra lại app, bản này mở app ra là đơ, lag, mãi mới vào được app",1,False,Nguyễn Thế Thái NTT,Đơ lag thường xuyên từ khi update bản 10.10
1433,2023-10-21 12:46:52,,"Muốn vào mua đồ mà mỗi khi vào chỉ có màn hình trắng xoá, không ấn được bất cứ cái gì",1,False,Nai một sừng,Lỗi ứng dụng
1434,2023-10-21 11:35:39,,"Xem video được xu khỏi phải xem tik tok,youtube,thích thật hiiiii",5,False,Săn xu,Xem video
1435,2023-10-21 12:00:04,,"Vừa update ứng dụng, Yêu cầu hỗ trợ của tôi bị mất sạch, tôi còn vài yêu cầu chưa xử lý xong mà giờ mất sạch hết. Bực mình 😡",1,False,hxhhdjjfj,Mất lịch sử yêu cầu hỗ trợ
1436,2023-10-21 11:32:36,,dùng okla nhé,5,False,ngọc???,shoppe
1437,2023-10-21 11:00:06,,Mn nhớ nên tải nhưng vận chuyển hơi lâu😗😗,5,False,sát thủ 002,Rất tốt
1438,2023-10-21 11:19:04,,Chả hiểu sao shopee của tôi 2 ngày vào lag 1 lần không hiện mục nào phải xoá app tải lại liên tục,1,False,Huyezn,Shopee lag vào k thấy mục nào
1439,2023-10-21 10:23:48,,"19/10 và hôm nay 21/10 app bị đơ k thể thao tác được mặc dù mình đã dùng 4G 
Cứ phải xoá đi tải lại rất phiền",3,False,anhntp1723,App bị đơ
1440,2023-10-21 09:05:43,,Tuỵt,5,False,iu t đi,Ổn nha
1441,2023-10-21 10:22:23,,"Nhân viên không giao hàng , không gọi điện om hàng của khách  1 tháng 2 3 lần . Làm ăn không có trách nhiệm",1,False,:.Tấn~$k¥.:,Giao hàng quá chậm
1442,2023-10-21 08:24:53,,Ok,5,False,Hai2341,Tốt
1443,2023-10-21 06:59:11,,hữu ích,5,False,hơi chậm chuý,hữu ích
1444,2023-10-21 08:10:59,,"- Làm việc thiếu chuyên nghiệp
- Không tôn trọng khách hàng (người mua) 
- Muốn khoá là khoá không cần cảnh báo
- Không đưa ra được cách khắc phục thoả đáng",1,False,joy_tran,Shopee thiếu tôn trọng khách hàng
1445,2023-10-21 08:05:31,,Cập nhật full màn ipad đi,3,False,tuantruong9x,Chưa full màn hình ipad
1446,2023-10-21 07:40:01,,Dạo này shopee bị lỗi ha gì mà cả ngày vào không được :)))))) lú luôn á ko biết đơn đi tới đâu về đâu cần khắc phục gấp nhé,1,False,Cobengocc,Shopee bị lỗi
1447,2023-10-21 07:39:52,,Tôi bấm vào nó cái nó văn ra,1,False,pikachu 2468,😠😠
1448,2023-10-21 05:27:18,,"Lúc nào vô app cũng trắng trơn, thoát ra thoát vô 3-4 lần mới được. Shopee nên cập nhật lên",5,False,lamkhang86,Không tương thích ios17
1449,2023-10-21 06:52:32,,"Liên tục gặp lỗi khi vào app, màn hình trắng xoá, đơ và treo không vào được. Trong khi mạng ổn định vẫn dùng các mạng xh khác được. App quá tồi. Từ lúc cập nhật 10.10 là đơ",1,False,Nhậpcáilồnmẹm,Ứng dụng lỗi
1450,2023-10-21 06:15:06,,"Shopee cho kiểm tx không cho kiểm, móc ruột tráo hàng, tổng đài vô dụng không xử lý tài xế mà còn có thái độ bất cần khách hàng👎🏿",1,False,iT DƯƠNG,Dịch vụ yếu kém
1451,2023-10-21 06:07:13,,"Cả Tuần nay ko vô được app , lag quá trắng màn hình ko à. Mong shopee khắc phục gấp. Chứ kiểu này ko ai vào được sẽ giảm danh thu cho shopee thoi . Mới xoá tải lại sd được 2 ngày lại tiếp tục bị nữa rồi",1,False,Ngynph.anhh,Khắc phục sớm nhé
1452,2023-10-21 06:06:37,,"Gọi hot line, AI nói chuyện dài dòng để câu giờ tới hết tiền tài khoản vẫn không gặp được tổng đài viên để thắc mắc",1,False,Sưan97,Không thể gặp tổng đài viên
1453,2023-10-21 05:45:25,,Đề nghị admin xem lại chứ vào app mãi mà kh được toàn bị văng ra ngoài. Xoá đi tải lại dùng được 1 lúc xong lại bị văng mặc đù dùng ip13. Cần vào theo dõi đơn mà kh được luôn,2,False,raptor 911,Shopee dạo này lỗi liên tục
1454,2023-10-21 03:57:42,,"Sao vào ứng dụng mà mang hình trắng trơn, tình trạng hơn 1 tuần rồi vẫn chưa giải quyết được?",3,False,baobaokhoikhoi,Ứng dụng
1455,2023-10-21 05:15:47,,"Tôi có tài khoản kim cương, mua mấy trăm triệu 1 năm, mua hàng bth sẽ k có gì để nói CHO ĐẾN KHI thiếu hàng. Dù luôn cẩn thận quay clip nhưng shopee bảo tôi NGUỴ TẠO chứng cứ và KHÔNG hoàn tiền :) 1 đơn khác thiếu hàng tôi yêu cầu hoàn tiền không trả hàng, vẫn bắt tôi đóng trả hết 10 mấy món, rồi mới xem xét hoàn tiền cho tôi. Vậy ngay từ đầu giao chi nữa, tôi khỏi tốn tgian quay clip khui hàng rồi đóng trả lại. Chán cách bảo vệ ng dùng bên bạn, SHOPEE HẲN KHÔNG CẦN KHÁCH HÀNG.",1,False,quá sợ shopee,"Giải quyết khiếu nại cồng kềnh, mất thời gian của người mua"
1456,2023-10-21 04:31:00,,"Giao hàng quá chậm, từ HN và SG mà hết 7 ngày!",1,False,Viet Ke,Giao hành quá chậm
1457,2023-10-21 04:25:55,,"Tệ, hỗ trợ như không hỗ trợ",2,False,MDuyennnnn,Bad
1458,2023-10-21 03:44:02,,"App lỗi quá nhiều, cần cập nhật lại gấp . Xóa tải lại app rất nhiều mà vẫn ko được",2,False,Thaonhies,Lỗi app
1459,2023-10-21 03:48:47,"{'id': 27384312, 'body': 'Chào bạn, cám ơn phản hồi của bạn ạ. Shopee rất tiếc với những trải nghiệm chưa được hài lòng của bạn vừa qua. Bạn có thể liên hệ trực tiếp qua https://shopee.vn/tro-giup cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé.', 'modified': '2022-01-12T01:48:09Z'}",Nhân viên tư vấn mất lịch sự,1,True,dinhtran.dev,Nhân viên tư vấn mất lịch sự
1460,2023-10-20 18:01:59,,"Mình hay lướt shopee buổi tối nhưng mỏi mắt quá, anh IT của sốp pi cài thêm giao diện tối đi màaaaa",4,False,annie_nguyenanh,SỐP PI HÃY CÓ GIAO DIỆN TỐI ĐIIII
1461,2023-10-21 03:36:09,,Load mãi không vào đc là sao 😀,1,False,Tri Danggg,Không vào được app luôn
1462,2023-10-21 03:27:17,,phần mềm shop Pi bị lỗi cứ vô ứng dụng là trắng màn hình,1,False,Gia Huy180,Phần mềm shop Pi bị lỗi cứ vô ứng dụng là trắng màn hình đề nghị nâng cấp lên
1463,2023-10-21 03:14:19,,Cặp nhật 10-10-2023 bị lỗi hoài nên khắc phục sớm đi mua đồ không được,1,False,trời ơi cái quần què gì đây,Lỗi
1464,2023-10-21 02:45:19,,"Đổ lỗi cho khách hàng, không tìm cách giải quyết thoả đáng",1,False,vhjd đc v,Chê
1465,2023-10-21 01:02:47,,Như cức,1,False,Ghét thông báo,Thông bái làn hư video đang quay
1466,2023-10-21 00:53:07,,chấm hết.,1,False,jejejbdk,nhân viên
1467,2023-10-21 00:27:15,,"Xin shoppe giao hàng nhanh dùm cái làm cái gì mà đơn ở hcm cả tuần r chưa giao mà đơn nào cũng vậy,giao nhanh dùm",1,False,Iutsfvl,Giao chậm
1468,2023-10-21 00:10:43,,Mấy hôm nay không vào được shoppe,3,False,Nhím02,Lỗi
1469,2023-10-21 00:04:12,,"Huỷ hàng báo đã hoàn tiền mà chả thấy tiền đâu, như lừa gạt người ta vậy.",1,False,AẢngySoAngry123456,Tệ
1470,2023-10-20 23:26:35,,Mỗi lần truy cập vào ứng dụng đa số ko kết nối. Phải thoát vào lại nhiều lần mới đc.,1,False,Cỏ Dại KRB,Ứng dụng đơ
1471,2023-10-20 22:48:42,,quá tuyệt vời khi mua trên shoppy,5,False,kenny huyền,shoppy rất ok
1472,2023-10-20 13:19:41,,"Sau khi mua bất kì sản phẩm nào khách hàng cũng chỉ có thể đánh giá trong vòng 1 tháng kể từ ngày đặt/nhận hàng. Theo mình như vậy không ổn, vì có những sản phẩm dùng lâu dài mới biết có tốt hay không, hoặc mua về chưa kịp xài, tới lúc xài bị hư nhưng đã quá 1 tháng, không thể nào review cho các khách hàng khác! Đề nghị Shopee cài đặt lại chế độ này, cho thêm khả năng update Feedback của khách hàng ạ! Cám ơn Shopee!",4,False,Hoang5889,Không thể đánh giá đơn hàng sau khi mua 1 tháng
1473,2023-10-20 16:40:43,,Xu người ta không sài chưa hết hạn cũng mất nữa riếc mà chán. 3.900 xu giờ còn 900 không làm gì cũng mất sạch.,1,False,Pon Tran96,Mất xu
1474,2023-10-20 16:32:04,,Shoppee toàn bị lag thôi Mỗi khi vào coi live toàn bị out ra rất chán mà k phải bị 1 lần mà bị nh lần trg 1 lúc rất khó chịu mong shoppee cập nhạt lại,1,False,ninja lid,Toàn bị lag thôi
1475,2023-10-20 15:56:20,,5 sao,5,False,Dạ Ngọc-,Tuyệt vời
1476,2023-10-20 14:26:52,,Quá hoàn hảo,5,False,Mommykidsminhchau,Tốt
1477,2023-10-20 14:17:49,,App như q^2,1,False,App max giảm giá không được,:)
1478,2023-10-20 14:16:08,,"App thường xuyên không tải được trang sản phẩm, không dùng được app phải xoá đi tải lại. Tải xong dùng vài lần lại bị lỗi",3,False,D.T.Nghi,Lỗi tải sản phẩm
1479,2023-10-20 13:21:09,,Đang mua tự nhiên bị ghét chuyển sang tiktok shop t mua t ghét cái shopee.,1,False,Aaaaaaa7783636373628378363,Tự nhiên lỗi M04
1480,2023-10-20 12:08:25,,Thích cực nhiều,5,False,DUNIEo_O,Thích so much
1481,2023-10-20 13:00:56,,"Shopee ngày càng tệ. 
Đặt Food và đã thanh toán. Mình đợi hơn 2 tiếng mà tài xế chưa lấy hàng. Huỷ đơn không được. Gọi tài xế báo kẹt xe, tài xế cũng không huỷ đơn được.",1,False,lbphuong,App quá tệ
1482,2023-10-20 12:45:33,,"Quá thất vọng vì cách làm việc của CSKH, làm mất thời gian của mình rất nhiều",1,False,lnnx.43g,Không giải quyết được vấn đề
1483,2023-10-20 12:43:36,,vô app là đợi lâu lắm mới tải đc có khi tải k dc luôn. Thuaaa,1,False,Thảomm,tệ qua
1484,2023-10-20 12:27:06,,Bị trắng xoá,1,False,lehoanghuynh,App lỗi
1485,2023-10-20 12:12:59,,"Làm ăn không rõ ràng.
Hàng hoá được đồng kiểm nhưng không cho xé sản phẩm. Khách xé sản phẩm xài xong gói trả lại shop với cả clip xé sản phẩm mà vẫn cho khách trả hàng, bắt lỗi shop. Thời gian nhận hàng không kịp để đưa bằng chứng xin thêm thời gian có cho hay không cũng không báo, xong xử shop sai và nói đã gửi thông báo cho gian hạn rồi, làm ăn gian dối không đúng quy tắc từ đầu.",1,False,Motsao_123,Xử Lý Hàng Hoàn Không Hợp Lý
1486,2023-10-20 08:48:30,,Hàng rất đẹp nên tải về,5,False,tcyvjuh,Shoppi
1487,2023-10-20 10:10:46,,Không tôn trọng KH. Thuê Võ Hà Linh làm KOLs,1,False,rì viu app,Phản ánh
1488,2023-10-20 10:02:55,,Shop ko uy tín,1,False,lequangduy111,Giao hàng sai
1489,2023-10-20 09:40:33,,"Giao lâu vc , ủa là hoả tốc dữ chưa , thà tao đặt giao thường đỡ tốn tiền còn hơn cái hoả tốc tốn rõ nhiều nhưng giao lâu",1,False,chịu vc dkkdjds,Hoả tốc
1490,2023-10-20 09:29:14,,Đặt đơn hàng mấy tuần trời xong tự ý huỷ đơn của người ta. Làm ăn bố láo,1,False,BearVu,Chất lượng dịch vụ kém
